| Time       | Ticker | Price   | Change |
| 10:08:38 | OKYG | 90.65 | 0.8 |
| 10:08:39 | PKAY | 92.45 | -0.55 |
| 10:08:40 | ZAKY | 96.30 | 1.55 |
| 10:08:41 | KIRR | 96.60 | 0.85 |
| 10:08:42 | HJBK | 90.80 | 1.6 |
| 10:08:43 | SMNF | 92.25 | -1.4 |
| 10:08:44 | FTXN | 90.10 | 0.5 |
| 10:08:45 | WSWK | 85.10 | 1.45 |
| 10:08:46 | EWRG | 91.90 | 1.7 |
| 10:08:47 | OKYG | 91.65 | 1 |
| 10:08:48 | FZGB | 100.85 | -1.65 |
| 10:08:49 | VCCT | 94.75 | -1 |
| 10:08:50 | NKZR | 95.00 | 0.9 |
| 10:08:51 | EWRG | 93.05 | 1.15 |
| 10:08:52 | UPUU | 98.60 | -1.25 |
| 10:08:53 | VCCT | 96.20 | 1.45 |
| 10:08:54 | SWEK | 83.05 | -1.75 |
| 10:08:55 | ESUL | 89.45 | 0.3 |
| 10:08:56 | VNYN | 103.65 | 0.25 |
| 10:08:57 | TXPG | 98.40 | -0.1 |
| 10:08:58 | LITH | 96.20 | -0.05 |
| 10:08:59 | VMMY | 105.20 | 1.8 |
| 10:09:00 | ONKL | 95.60 | -1.9 |
| 10:09:01 | BPRS | 92.40 | 0.7 |
| 10:09:02 | PPNT | 104.70 | 1.4 |
| 10:09:03 | EWRG | 93.80 | 0.75 |
| 10:09:04 | ZAKY | 97.75 | 1.45 |
| 10:09:05 | WSWK | 86.45 | 1.35 |
| 10:09:06 | DFZW | 92.55 | 1.15 |
| 10:09:07 | UPUU | 100.60 | 2 |
| 10:09:08 | SMNF | 92.70 | 0.45 |
| 10:09:09 | FTXN | 91.85 | 1.75 |
| 10:09:10 | KIRR | 97.85 | 1.25 |
| 10:09:11 | NKZR | 93.90 | -1.1 |
| 10:09:12 | ESUL | 89.45 | 0 |
| 10:09:13 | PNRE | 93.00 | -0.55 |
| 10:09:14 | JNPQ | 97.85 | -1.85 |
| 10:09:15 | EWRG | 95.75 | 1.95 |
| 10:09:16 | PPNT | 105.70 | 1 |
| 10:09:17 | PPNT | 107.30 | 1.6 |
| 10:09:18 | KNBG | 81.05 | -0.1 |
| 10:09:19 | ZAKY | 96.50 | -1.25 |
| 10:09:20 | JXLH | 93.75 | -1.85 |
| 10:09:21 | EKFK | 106.55 | 1.25 |
| 10:09:22 | VCCT | 95.25 | -0.95 |
| 10:09:23 | EWRG | 95.65 | -0.1 |
| 10:09:24 | VHUQ | 98.95 | 0.1 |
| 10:09:25 | DWSU | 95.90 | 1.1 |
| 10:09:26 | ONKL | 95.00 | -0.6 |
| 10:09:27 | KIRR | 98.70 | 0.85 |
| 10:09:28 | UDXC | 90.60 | 0.05 |
| 10:09:29 | BPRS | 94.25 | 1.85 |
| 10:09:30 | PPNT | 105.35 | -1.95 |
| 10:09:31 | VCCT | 96.90 | 1.65 |
| 10:09:32 | KIRR | 99.60 | 0.9 |
| 10:09:33 | EUHI | 80.70 | 0.55 |
| 10:09:34 | VNYN | 103.80 | 0.15 |
| 10:09:35 | UPUU | 100.35 | -0.25 |
| 10:09:36 | WSWK | 86.90 | 0.45 |
| 10:09:37 | UPWG | 96.40 | 1.1 |
| 10:09:38 | VCCT | 98.85 | 1.95 |
| 10:09:39 | KNBG | 82.90 | 1.85 |
| 10:09:40 | BPRS | 94.40 | 0.15 |
| 10:09:41 | KIRR | 100.50 | 0.9 |
| 10:09:42 | PPNT | 106.50 | 1.15 |
| 10:09:43 | JNPQ | 98.90 | 1.05 |
| 10:09:44 | UPUU | 102.10 | 1.75 |
| 10:09:45 | ONKL | 96.95 | 1.95 |
| 10:09:46 | VHUQ | 98.30 | -0.65 |
| 10:09:47 | SRQH | 97.10 | 0.1 |
| 10:09:48 | KNBG | 83.90 | 1 |
| 10:09:49 | FTXN | 91.95 | 0.1 |
| 10:09:50 | SMNF | 93.65 | 0.95 |
| 10:09:51 | FTXN | 93.65 | 1.7 |
| 10:09:52 | EUHI | 81.60 | 0.9 |
| 10:09:53 | YVEU | 94.90 | 0.65 |
| 10:09:54 | FTXN | 93.85 | 0.2 |
| 10:09:55 | VNYN | 104.60 | 0.8 |
| 10:09:56 | KNBG | 84.85 | 0.95 |
| 10:09:57 | LITH | 97.70 | 1.5 |
| 10:09:58 | NKZR | 94.95 | 1.05 |
| 10:09:59 | ZAKY | 97.35 | 0.85 |
| 10:10:00 | DFZW | 91.35 | -1.2 |
| 10:10:01 | UDXC | 90.15 | -0.45 |
| 10:10:02 | TXPG | 98.10 | -0.3 |
| 10:10:03 | KNBG | 86.25 | 1.4 |
| 10:10:04 | NOYU | 80.60 | -0.95 |
| 10:10:05 | SMNF | 93.85 | 0.2 |
| 10:10:06 | FEOW | 101.65 | 0.8 |
| 10:10:07 | ESUL | 89.80 | 0.35 |
| 10:10:08 | VNYN | 103.35 | -1.25 |
| 10:10:09 | NKZR | 96.35 | 1.4 |
| 10:10:10 | NKZR | 96.90 | 0.55 |
| 10:10:11 | EKFK | 105.40 | -1.15 |
| 10:10:12 | ELEF | 98.60 | 1.55 |
| 10:10:13 | UPUU | 102.35 | 0.25 |
| 10:10:14 | NKZR | 96.70 | -0.2 |
| 10:10:15 | DWSU | 94.70 | -1.2 |
| 10:10:16 | YVEU | 96.25 | 1.35 |
| 10:10:17 | PNRE | 94.50 | 1.5 |
| 10:10:18 | PPNT | 106.05 | -0.45 |
| 10:10:19 | UDXC | 90.95 | 0.8 |
| 10:10:20 | NKZR | 97.55 | 0.85 |
| 10:10:21 | DWSU | 94.95 | 0.25 |
| 10:10:22 | VMMY | 103.65 | -1.55 |
| 10:10:23 | DWSU | 95.75 | 0.8 |
| 10:10:24 | UPWG | 97.30 | 0.9 |
| 10:10:25 | ZAKY | 96.85 | -0.5 |
| 10:10:26 | ITSM | 112.55 | 0.75 |
| 10:10:27 | FEOW | 102.55 | 0.9 |
| 10:10:28 | OCXM | 94.15 | -0.6 |
| 10:10:29 | ONKL | 97.60 | 0.65 |
| 10:10:30 | VMMY | 104.15 | 0.5 |
| 10:10:31 | PKAY | 93.25 | 0.8 |
| 10:10:32 | DFZW | 90.30 | -1.05 |
| 10:10:33 | EWRG | 96.45 | 0.8 |
| 10:10:34 | KNBG | 84.40 | -1.85 |
| 10:10:35 | YVEU | 98.00 | 1.75 |
| 10:10:36 | VHUQ | 98.05 | -0.25 |
| 10:10:37 | VNYN | 103.60 | 0.25 |
| 10:10:38 | VHUQ | 98.95 | 0.9 |
| 10:10:39 | DWSU | 96.30 | 0.55 |
| 10:10:40 | HJBK | 92.65 | 1.85 |
| 10:10:41 | SMNF | 94.10 | 0.25 |
| 10:10:42 | KNBG | 85.00 | 0.6 |
| 10:10:43 | OCXM | 95.90 | 1.75 |
| 10:10:44 | LITH | 99.65 | 1.95 |
| 10:10:45 | VHUQ | 99.70 | 0.75 |
| 10:10:46 | NOYU | 82.20 | 1.6 |
| 10:10:47 | TXPG | 99.40 | 1.3 |
| 10:10:48 | FMIR | 102.10 | -0.8 |
| 10:10:49 | YVEU | 96.05 | -1.95 |
| 10:10:50 | WSWK | 88.85 | 1.95 |
| 10:10:51 | FTXN | 94.85 | 1 |
| 10:10:52 | ESUL | 91.80 | 2 |
| 10:10:53 | ELEF | 98.25 | -0.35 |
| 10:10:54 | BPRS | 96.10 | 1.7 |
| 10:10:55 | FEOW | 103.00 | 0.45 |
| 10:10:56 | SWEK | 81.65 | -1.4 |
| 10:10:57 | LITH | 99.60 | -0.05 |
| 10:10:58 | FEOW | 103.90 | 0.9 |
| 10:10:59 | PKAY | 92.45 | -0.8 |
| 10:11:00 | ITSM | 113.55 | 1 |
| 10:11:01 | FTXN | 95.65 | 0.8 |
| 10:11:02 | SRQH | 98.50 | 1.4 |
| 10:11:03 | VNYN | 102.70 | -0.9 |
| 10:11:04 | VCCT | 100.40 | 1.55 |
| 10:11:05 | DFZW | 89.65 | -0.65 |
| 10:11:06 | BPRS | 96.55 | 0.45 |
| 10:11:07 | KNBG | 84.20 | -0.8 |
| 10:11:08 | DWSU | 97.15 | 0.85 |
| 10:11:09 | NKZR | 96.15 | -1.4 |
| 10:11:10 | UPWG | 96.15 | -1.15 |
| 10:11:11 | FMIR | 100.95 | -1.15 |
| 10:11:12 | ITSM | 114.00 | 0.45 |
| 10:11:13 | VHUQ | 101.70 | 2 |
| 10:11:14 | LITH | 100.10 | 0.5 |
| 10:11:15 | NKZR | 97.95 | 1.8 |
| 10:11:16 | PPNT | 106.75 | 0.7 |
| 10:11:17 | TXPG | 98.95 | -0.45 |
| 10:11:18 | FTXN | 97.60 | 1.95 |
| 10:11:19 | UPWG | 97.30 | 1.15 |
| 10:11:20 | VMMY | 104.75 | 0.6 |
| 10:11:21 | EKFK | 104.80 | -0.6 |
| 10:11:22 | PNRE | 96.40 | 1.9 |
| 10:11:23 | KIRR | 101.00 | 0.5 |
| 10:11:24 | VMMY | 104.45 | -0.3 |
| 10:11:25 | UPWG | 97.95 | 0.65 |
| 10:11:26 | KIRR | 102.20 | 1.2 |
| 10:11:27 | ELEF | 97.90 | -0.35 |
| 10:11:28 | FZGB | 101.50 | 0.65 |
| 10:11:29 | YVEU | 98.05 | 2 |
| 10:11:30 | VNYN | 104.15 | 1.45 |
| 10:11:31 | UPWG | 97.45 | -0.5 |
| 10:11:32 | KNBG | 84.15 | -0.05 |
| 10:11:33 | WSWK | 90.55 | 1.7 |
| 10:11:34 | VHUQ | 101.95 | 0.25 |
| 10:11:35 | VMMY | 104.75 | 0.3 |
| 10:11:36 | JXLH | 94.35 | 0.6 |
| 10:11:37 | FMIR | 101.50 | 0.55 |
| 10:11:38 | JXLH | 95.35 | 1 |
| 10:11:39 | FTXN | 97.80 | 0.2 |
| 10:11:40 | LITH | 100.55 | 0.45 |
| 10:11:41 | HJBK | 94.45 | 1.8 |
| 10:11:42 | NOYU | 84.00 | 1.8 |
| 10:11:43 | PNRE | 95.05 | -1.35 |
| 10:11:44 | UDXC | 92.25 | 1.3 |
| 10:11:45 | UPUU | 102.50 | 0.15 |
| 10:11:46 | SWEK | 81.50 | -0.15 |
| 10:11:47 | FMIR | 100.55 | -0.95 |
| 10:11:48 | EUHI | 81.00 | -0.6 |
| 10:11:49 | VMMY | 103.15 | -1.6 |
| 10:11:50 | VNYN | 105.75 | 1.6 |
| 10:11:51 | OCXM | 95.85 | -0.05 |
| 10:11:52 | UPWG | 98.35 | 0.9 |
| 10:11:53 | UPWG | 99.80 | 1.45 |
| 10:11:54 | DWSU | 98.05 | 0.9 |
| 10:11:55 | PNRE | 95.10 | 0.05 |
| 10:11:56 | SWEK | 83.25 | 1.75 |
| 10:11:57 | FEOW | 105.55 | 1.65 |
| 10:11:58 | UPWG | 100.25 | 0.45 |
| 10:11:59 | NOYU | 83.60 | -0.4 |
| 10:12:00 | PKAY | 92.30 | -0.15 |
| 10:12:01 | UPUU | 100.65 | -1.85 |
| 10:12:02 | NOYU | 85.35 | 1.75 |
| 10:12:03 | VNYN | 104.70 | -1.05 |
| 10:12:04 | UPUU | 99.90 | -0.75 |
| 10:12:05 | VHUQ | 103.05 | 1.1 |
| 10:12:06 | WSWK | 91.05 | 0.5 |
| 10:12:07 | YVEU | 99.90 | 1.85 |
| 10:12:08 | UPWG | 101.55 | 1.3 |
| 10:12:09 | EWRG | 97.00 | 0.55 |
| 10:12:10 | FTXN | 98.95 | 1.15 |
| 10:12:11 | JNPQ | 100.60 | 1.7 |
| 10:12:12 | FMIR | 101.80 | 1.25 |
| 10:12:13 | OKYG | 93.05 | 1.4 |
| 10:12:14 | EKFK | 105.75 | 0.95 |
| 10:12:15 | FMIR | 101.65 | -0.15 |
| 10:12:16 | UPUU | 101.45 | 1.55 |
| 10:12:17 | DFZW | 90.95 | 1.3 |
| 10:12:18 | KIRR | 102.60 | 0.4 |
| 10:12:19 | SWEK | 81.40 | -1.85 |
| 10:12:20 | VMMY | 105.15 | 2 |
| 10:12:21 | PNRE | 96.70 | 1.6 |
| 10:12:22 | HJBK | 96.00 | 1.55 |
| 10:12:23 | EKFK | 104.55 | -1.2 |
| 10:12:24 | JXLH | 95.55 | 0.2 |
| 10:12:25 | UPUU | 102.50 | 1.05 |
| 10:12:26 | FMIR | 102.70 | 1.05 |
| 10:12:27 | KIRR | 103.15 | 0.55 |
| 10:12:28 | NOYU | 86.20 | 0.85 |
| 10:12:29 | BPRS | 95.05 | -1.5 |
| 10:12:30 | ESUL | 90.90 | -0.9 |
| 10:12:31 | TXPG | 100.15 | 1.2 |
| 10:12:32 | VHUQ | 104.15 | 1.1 |
| 10:12:33 | NKZR | 99.35 | 1.4 |
| 10:12:34 | OKYG | 94.80 | 1.75 |
| 10:12:35 | VNYN | 104.70 | 0 |
| 10:12:36 | ZAKY | 98.55 | 1.7 |
| 10:12:37 | JXLH | 95.30 | -0.25 |
| 10:12:38 | VCCT | 99.00 | -1.4 |
| 10:12:39 | VCCT | 99.60 | 0.6 |
| 10:12:40 | NKZR | 97.80 | -1.55 |
| 10:12:41 | YVEU | 101.15 | 1.25 |
| 10:12:42 | OKYG | 95.55 | 0.75 |
| 10:12:43 | SMNF | 95.00 | 0.9 |
| 10:12:44 | OKYG | 96.75 | 1.2 |
| 10:12:45 | PNRE | 98.70 | 2 |
| 10:12:46 | VCCT | 99.80 | 0.2 |
| 10:12:47 | OKYG | 95.90 | -0.85 |
| 10:12:48 | FZGB | 102.90 | 1.4 |
| 10:12:49 | WSWK | 92.45 | 1.4 |
| 10:12:50 | YVEU | 101.10 | -0.05 |
| 10:12:51 | FTXN | 100.20 | 1.25 |
| 10:12:52 | UPUU | 103.25 | 0.75 |
| 10:12:53 | UPUU | 102.65 | -0.6 |
| 10:12:54 | SRQH | 97.10 | -1.4 |
| 10:12:55 | PNRE | 99.60 | 0.9 |
| 10:12:56 | VNYN | 106.50 | 1.8 |
| 10:12:57 | FMIR | 100.95 | -1.75 |
| 10:12:58 | ITSM | 112.60 | -1.4 |
| 10:12:59 | PNRE | 99.15 | -0.45 |
| 10:13:00 | VMMY | 106.60 | 1.45 |
| 10:13:01 | JXLH | 93.95 | -1.35 |
| 10:13:02 | HJBK | 95.40 | -0.6 |
| 10:13:03 | NOYU | 88.00 | 1.8 |
| 10:13:04 | NKZR | 98.75 | 0.95 |
| 10:13:05 | BPRS | 97.00 | 1.95 |
| 10:13:06 | TXPG | 101.15 | 1 |
| 10:13:07 | YVEU | 101.15 | 0.05 |
| 10:13:08 | EWRG | 97.85 | 0.85 |
| 10:13:09 | ELEF | 98.40 | 0.5 |
| 10:13:10 | UPUU | 104.25 | 1.6 |
| 10:13:11 | BPRS | 97.85 | 0.85 |
| 10:13:12 | EWRG | 99.50 | 1.65 |
| 10:13:13 | HJBK | 94.00 | -1.4 |
| 10:13:14 | FMIR | 99.20 | -1.75 |
| 10:13:15 | DWSU | 98.60 | 0.55 |
| 10:13:16 | VCCT | 101.05 | 1.25 |
| 10:13:17 | EKFK | 105.85 | 1.3 |
| 10:13:18 | DFZW | 91.25 | 0.3 |
| 10:13:19 | ZAKY | 99.75 | 1.2 |
| 10:13:20 | YVEU | 102.10 | 0.95 |
| 10:13:21 | ONKL | 98.90 | 1.3 |
| 10:13:22 | SRQH | 98.90 | 1.8 |
| 10:13:23 | UPWG | 102.30 | 0.75 |
| 10:13:24 | TXPG | 101.80 | 0.65 |
| 10:13:25 | ELEF | 100.25 | 1.85 |
| 10:13:26 | ESUL | 90.15 | -0.75 |
| 10:13:27 | ONKL | 100.30 | 1.4 |
| 10:13:28 | SMNF | 94.05 | -0.95 |
| 10:13:29 | UDXC | 90.25 | -2 |
| 10:13:30 | JXLH | 95.90 | 1.95 |
| 10:13:31 | UDXC | 91.40 | 1.15 |
| 10:13:32 | SWEK | 80.80 | -0.6 |
| 10:13:33 | YVEU | 100.20 | -1.9 |
| 10:13:34 | FTXN | 102.00 | 1.8 |
| 10:13:35 | FEOW | 103.80 | -1.75 |
| 10:13:36 | LITH | 101.30 | 0.75 |
| 10:13:37 | UDXC | 90.20 | -1.2 |
| 10:13:38 | SRQH | 99.75 | 0.85 |
| 10:13:39 | TXPG | 102.75 | 0.95 |
| 10:13:40 | LITH | 102.40 | 1.1 |
| 10:13:41 | FMIR | 99.20 | 0 |
| 10:13:42 | KNBG | 85.25 | 1.1 |
| 10:13:43 | DWSU | 99.80 | 1.2 |
| 10:13:44 | YVEU | 100.25 | 0.05 |
| 10:13:45 | ESUL | 90.95 | 0.8 |
| 10:13:46 | TXPG | 104.15 | 1.4 |
| 10:13:47 | FZGB | 103.70 | 0.8 |
| 10:13:48 | FTXN | 103.80 | 1.8 |
| 10:13:49 | PPNT | 108.05 | 1.3 |
| 10:13:50 | JNPQ | 100.90 | 0.3 |
| 10:13:51 | FEOW | 104.50 | 0.7 |
| 10:13:52 | EUHI | 81.15 | 0.15 |
| 10:13:53 | UPWG | 103.35 | 1.05 |
| 10:13:54 | OKYG | 95.60 | -0.3 |
| 10:13:55 | FEOW | 103.70 | -0.8 |
| 10:13:56 | ESUL | 90.20 | -0.75 |
| 10:13:57 | SMNF | 93.35 | -0.7 |
| 10:13:58 | UDXC | 91.00 | 0.8 |
| 10:13:59 | HJBK | 94.40 | 0.4 |
| 10:14:00 | LITH | 102.50 | 0.1 |
| 10:14:01 | JXLH | 97.40 | 1.5 |
| 10:14:02 | DWSU | 99.05 | -0.75 |
| 10:14:03 | FEOW | 105.25 | 1.55 |
| 10:14:04 | EUHI | 81.35 | 0.2 |
| 10:14:05 | VHUQ | 104.65 | 0.5 |
| 10:14:06 | FMIR | 98.80 | -0.4 |
| 10:14:07 | OCXM | 95.90 | 0.05 |
| 10:14:08 | ONKL | 99.65 | -0.65 |
| 10:14:09 | ESUL | 91.95 | 1.75 |
| 10:14:10 | UDXC | 91.65 | 0.65 |
| 10:14:11 | BPRS | 99.50 | 1.65 |
| 10:14:12 | NKZR | 96.90 | -1.85 |
| 10:14:13 | NKZR | 96.00 | -0.9 |
| 10:14:14 | NKZR | 95.10 | -0.9 |
| 10:14:15 | VMMY | 107.10 | 0.5 |
| 10:14:16 | VHUQ | 105.70 | 1.05 |
| 10:14:17 | EWRG | 99.15 | -0.35 |
| 10:14:18 | FZGB | 101.90 | -1.8 |
| 10:14:19 | SWEK | 80.05 | -0.75 |
| 10:14:20 | PKAY | 93.00 | 0.7 |
| 10:14:21 | FTXN | 105.55 | 1.75 |
| 10:14:22 | JNPQ | 102.65 | 1.75 |
| 10:14:23 | FTXN | 105.05 | -0.5 |
| 10:14:24 | EUHI | 81.45 | 0.1 |
| 10:14:25 | UPUU | 103.95 | -0.3 |
| 10:14:26 | ITSM | 111.55 | -1.05 |
| 10:14:27 | JXLH | 97.10 | -0.3 |
| 10:14:28 | SMNF | 94.35 | 1 |
| 10:14:29 | EUHI | 82.30 | 0.85 |
| 10:14:30 | UPWG | 101.70 | -1.65 |
| 10:14:31 | KNBG | 86.15 | 0.9 |
| 10:14:32 | SRQH | 101.00 | 1.25 |
| 10:14:33 | EUHI | 83.75 | 1.45 |
| 10:14:34 | SMNF | 93.30 | -1.05 |
| 10:14:35 | VCCT | 99.50 | -1.55 |
| 10:14:36 | EUHI | 84.75 | 1 |
| 10:14:37 | YVEU | 102.20 | 1.95 |
| 10:14:38 | PPNT | 107.55 | -0.5 |
| 10:14:39 | HJBK | 95.00 | 0.6 |
| 10:14:40 | TXPG | 104.70 | 0.55 |
| 10:14:41 | PNRE | 98.70 | -0.45 |
| 10:14:42 | OKYG | 97.20 | 1.6 |
| 10:14:43 | ESUL | 91.15 | -0.8 |
| 10:14:44 | SMNF | 94.80 | 1.5 |
| 10:14:45 | FTXN | 103.25 | -1.8 |
| 10:14:46 | DFZW | 93.15 | 1.9 |
| 10:14:47 | ZAKY | 99.55 | -0.2 |
| 10:14:48 | VMMY | 108.80 | 1.7 |
| 10:14:49 | FMIR | 100.40 | 1.6 |
| 10:14:50 | KNBG | 88.15 | 2 |
| 10:14:51 | SMNF | 96.30 | 1.5 |
| 10:14:52 | KIRR | 101.55 | -1.6 |
| 10:14:53 | FMIR | 99.80 | -0.6 |
| 10:14:54 | HJBK | 95.95 | 0.95 |
| 10:14:55 | UPUU | 103.80 | -0.15 |
| 10:14:56 | KNBG | 89.40 | 1.25 |
| 10:14:57 | PNRE | 98.05 | -0.65 |
| 10:14:58 | VHUQ | 106.30 | 0.6 |
| 10:14:59 | SRQH | 99.90 | -1.1 |
| 10:15:00 | VMMY | 109.40 | 0.6 |
| 10:15:01 | OCXM | 95.65 | -0.25 |
| 10:15:02 | DWSU | 99.10 | 0.05 |
| 10:15:03 | HJBK | 97.60 | 1.65 |
| 10:15:04 | SMNF | 97.05 | 0.75 |
| 10:15:05 | LITH | 101.95 | -0.55 |
| 10:15:06 | EKFK | 106.60 | 0.75 |
| 10:15:07 | UPUU | 104.40 | 0.6 |
| 10:15:08 | PNRE | 97.90 | -0.15 |
| 10:15:09 | SRQH | 98.05 | -1.85 |
| 10:15:10 | EUHI | 85.30 | 0.55 |
| 10:15:11 | EKFK | 105.10 | -1.5 |
| 10:15:12 | DFZW | 93.30 | 0.15 |
| 10:15:13 | KNBG | 89.95 | 0.55 |
| 10:15:14 | DFZW | 94.00 | 0.7 |
| 10:15:15 | TXPG | 106.50 | 1.8 |
| 10:15:16 | EWRG | 100.35 | 1.2 |
| 10:15:17 | VCCT | 99.25 | -0.25 |
| 10:15:18 | FTXN | 102.65 | -0.6 |
| 10:15:19 | KIRR | 102.70 | 1.15 |
| 10:15:20 | VCCT | 99.50 | 0.25 |
| 10:15:21 | VMMY | 109.65 | 0.25 |
| 10:15:22 | DWSU | 99.85 | 0.75 |
| 10:15:23 | DWSU | 101.55 | 1.7 |
| 10:15:24 | ITSM | 112.95 | 1.4 |
| 10:15:25 | UPUU | 106.10 | 1.7 |
| 10:15:26 | VMMY | 109.65 | 0 |
| 10:15:27 | JXLH | 98.40 | 1.3 |
| 10:15:28 | ESUL | 92.15 | 1 |
| 10:15:29 | DFZW | 95.45 | 1.45 |
| 10:15:30 | VMMY | 110.15 | 0.5 |
| 10:15:31 | PKAY | 94.35 | 1.35 |
| 10:15:32 | FEOW | 106.35 | 1.1 |
| 10:15:33 | EKFK | 105.10 | 0 |
| 10:15:34 | EWRG | 100.30 | -0.05 |
| 10:15:35 | HJBK | 98.05 | 0.45 |
| 10:15:36 | FEOW | 107.80 | 1.45 |
| 10:15:37 | LITH | 101.50 | -0.45 |
| 10:15:38 | ITSM | 112.40 | -0.55 |
| 10:15:39 | UPWG | 100.25 | -1.45 |
| 10:15:40 | TXPG | 108.05 | 1.55 |
| 10:15:41 | KNBG | 90.35 | 0.4 |
| 10:15:42 | BPRS | 99.80 | 0.3 |
| 10:15:43 | FZGB | 101.45 | -0.45 |
| 10:15:44 | VMMY | 110.05 | -0.1 |
| 10:15:45 | ZAKY | 97.80 | -1.75 |
| 10:15:46 | ESUL | 91.60 | -0.55 |
| 10:15:47 | VHUQ | 105.75 | -0.55 |
| 10:15:48 | UPUU | 104.10 | -2 |
| 10:15:49 | VCCT | 100.95 | 1.45 |
| 10:15:50 | DFZW | 95.65 | 0.2 |
| 10:15:51 | UPWG | 100.85 | 0.6 |
| 10:15:52 | FTXN | 100.75 | -1.9 |
| 10:15:53 | EUHI | 85.35 | 0.05 |
| 10:15:54 | UPWG | 102.40 | 1.55 |
| 10:15:55 | KNBG | 90.65 | 0.3 |
| 10:15:56 | NOYU | 86.00 | -2 |
| 10:15:57 | PKAY | 95.50 | 1.15 |
| 10:15:58 | KNBG | 90.85 | 0.2 |
| 10:15:59 | HJBK | 98.65 | 0.6 |
| 10:16:00 | KIRR | 103.05 | 0.35 |
| 10:16:01 | HJBK | 98.85 | 0.2 |
| 10:16:02 | ITSM | 111.50 | -0.9 |
| 10:16:03 | JNPQ | 103.05 | 0.4 |
| 10:16:04 | SRQH | 96.75 | -1.3 |
| 10:16:05 | FEOW | 105.95 | -1.85 |
| 10:16:06 | JXLH | 96.95 | -1.45 |
| 10:16:07 | VCCT | 99.30 | -1.65 |
| 10:16:08 | ITSM | 112.40 | 0.9 |
| 10:16:09 | EUHI | 84.00 | -1.35 |
| 10:16:10 | FEOW | 106.05 | 0.1 |
| 10:16:11 | JXLH | 98.35 | 1.4 |
| 10:16:12 | VMMY | 110.05 | 0 |
| 10:16:13 | OCXM | 95.95 | 0.3 |
| 10:16:14 | NOYU | 84.15 | -1.85 |
| 10:16:15 | KNBG | 92.25 | 1.4 |
| 10:16:16 | PKAY | 94.60 | -0.9 |
| 10:16:17 | FZGB | 102.30 | 0.85 |
| 10:16:18 | UDXC | 91.20 | -0.45 |
| 10:16:19 | NKZR | 96.50 | 1.4 |
| 10:16:20 | HJBK | 97.60 | -1.25 |
| 10:16:21 | SMNF | 97.70 | 0.65 |
| 10:16:22 | KNBG | 94.00 | 1.75 |
| 10:16:23 | VMMY | 110.10 | 0.05 |
| 10:16:24 | JXLH | 100.35 | 2 |
| 10:16:25 | EKFK | 105.55 | 0.45 |
| 10:16:26 | VMMY | 109.90 | -0.2 |
| 10:16:27 | ZAKY | 99.00 | 1.2 |
| 10:16:28 | DFZW | 97.40 | 1.75 |
| 10:16:29 | OCXM | 97.95 | 2 |
| 10:16:30 | ZAKY | 100.30 | 1.3 |
| 10:16:31 | OKYG | 95.30 | -1.9 |
| 10:16:32 | DFZW | 96.75 | -0.65 |
| 10:16:33 | DWSU | 102.55 | 1 |
| 10:16:34 | JXLH | 100.65 | 0.3 |
| 10:16:35 | UPUU | 103.60 | -0.5 |
| 10:16:36 | WSWK | 90.70 | -1.75 |
| 10:16:37 | EUHI | 85.70 | 1.7 |
| 10:16:38 | WSWK | 92.45 | 1.75 |
| 10:16:39 | SMNF | 99.35 | 1.65 |
| 10:16:40 | OCXM | 99.75 | 1.8 |
| 10:16:41 | LITH | 102.20 | 0.7 |
| 10:16:42 | LITH | 100.25 | -1.95 |
| 10:16:43 | UPUU | 103.20 | -0.4 |
| 10:16:44 | FTXN | 101.90 | 1.15 |
| 10:16:45 | NKZR | 97.85 | 1.35 |
| 10:16:46 | ELEF | 101.60 | 1.35 |
| 10:16:47 | ITSM | 111.05 | -1.35 |
| 10:16:48 | PKAY | 94.30 | -0.3 |
| 10:16:49 | PKAY | 93.80 | -0.5 |
| 10:16:50 | SRQH | 97.95 | 1.2 |
| 10:16:51 | EWRG | 100.75 | 0.45 |
| 10:16:52 | VCCT | 97.40 | -1.9 |
| 10:16:53 | UPWG | 102.70 | 0.3 |
| 10:16:54 | EKFK | 107.45 | 1.9 |
| 10:16:55 | EWRG | 99.45 | -1.3 |
| 10:16:56 | JNPQ | 103.25 | 0.2 |
| 10:16:57 | ZAKY | 101.00 | 0.7 |
| 10:16:58 | NOYU | 82.90 | -1.25 |
| 10:16:59 | WSWK | 93.55 | 1.1 |
| 10:17:00 | ITSM | 109.75 | -1.3 |
| 10:17:01 | UPWG | 102.40 | -0.3 |
| 10:17:02 | YVEU | 103.85 | 1.65 |
| 10:17:03 | PKAY | 95.05 | 1.25 |
| 10:17:04 | OKYG | 96.60 | 1.3 |
| 10:17:05 | VHUQ | 107.45 | 1.7 |
| 10:17:06 | SWEK | 78.10 | -1.95 |
| 10:17:07 | UDXC | 92.00 | 0.8 |
| 10:17:08 | VCCT | 99.00 | 1.6 |
| 10:17:09 | VMMY | 109.35 | -0.55 |
| 10:17:10 | EUHI | 87.55 | 1.85 |
| 10:17:11 | UPWG | 102.65 | 0.25 |
| 10:17:12 | EUHI | 88.55 | 1 |
| 10:17:13 | SRQH | 99.00 | 1.05 |
| 10:17:14 | EWRG | 99.95 | 0.5 |
| 10:17:15 | DWSU | 103.95 | 1.4 |
| 10:17:16 | TXPG | 108.95 | 0.9 |
